id_empresa,agu_cap_cod,agu_con_sel,agu_con_alic,agu_con_uni_anio,agu_con_cap_l,agu_con_cap_m3,agu_con_act_prod,agu_con_mes_ene_m3,agu_con_mes_ene_usd,agu_con_mes_feb_m3,agu_con_mes_feb_usd,agu_con_mes_mar_m3,agu_con_mes_mar_usd,agu_con_mes_abr_m3,agu_con_mes_abr_usd,agu_con_mes_may_m3,agu_con_mes_may_usd,agu_con_mes_jun_m3,agu_con_mes_jun_usd,agu_con_mes_jul_m3,agu_con_mes_jul_usd,agu_con_mes_ago_m3,agu_con_mes_ago_usd,agu_con_mes_sep_m3,agu_con_mes_sep_usd,agu_con_mes_oct_m3,agu_con_mes_oct_usd,agu_con_mes_nov_m3,agu_con_mes_nov_usd,agu_con_mes_dic_m3,agu_con_mes_dic_usd,agu_con_anu_m3,agu_con_anu_usd,FEXP,ciiu1d,TAMANIO_EMPRESA,ACTIVIDAD
13602327013,1,1,2, , , , ,170,161,200,192.5,183,174.65,191,183.05,194,186.2,243,226.9,155,145.25,148,137.9,155,145.25,145,134.75,133,122.15,129,117.95,2046,1927.55,1.34308510638298,C,4,C
13602327013,2,1, ,144,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13602327013,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13602352018,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13602352018,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13602352018,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13602359012,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13602359012,2,1, ,12,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13602359012,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13602427018,1,1,2, , , , ,2051.25,474.57,2051.25,474.57,2051.25,474.57,2051.25,474.57,2051.25,474.57,2051.25,474.57,2051.25,474.57,2051.25,474.57,2051.25,474.57,2051.25,474.57,2051.25,474.57,2051.25,474.57,24615,5694.84,1.05546492659054,C,5,C
13602427018,2,1, ,360,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602427018,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602443013,2,1, ,288,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602443013,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602443013,1,1,2, , , ,100,1710,892.5,1850,1545,1710,892.5,1850,1545,1710,892.5,1850,1545,1710,892.5,1710,892.5,1850,1545,1710,1845,1850,1545,1710,1845,21220,15877.5,1.05546492659054,C,5,C
13602444010,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13602444010,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13602444010,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13602490011,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602490011,2,1, ,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602490011,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602510012,2,1, ,144,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13602510012,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13602510012,1,1,2, , , ,90,103,90.65,95,82.25,106,93.8,109,96.95,110,98,118,106.4,114,102.2,123,111.65,107,94.85,143,132.65,149,138.95,96,83.3,1373,1231.65,3.72254335260116,C,3,C
13602627017,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13602627017,2,1, ,60,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13602627017,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13602664010,1,1,2, , , , ,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999, , ,1.40816326530612,I,4,I
13602664010,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13602664010,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13602687010,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602687010,2,1, ,96,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602687010,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602702019,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13602702019,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13602702019,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13602717016,1,1,2, , , , ,4,3.2,4,3.2,4,3.2,4,3.2,4,3.2,4,3.2,4,3.2,4,3.2,4,3.2,4,3.2,4,3.2,4,3.2,48,35.4,3.72254335260116,C,3,C
13602717016,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13602717016,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13602743017,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13602743017,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13602743017,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13602764014,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13602764014,2,1, ,1080,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13602764014,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13602778015,1,1,2, , , , ,28,21.5,25,14.75,22,10.25,27,19.25,20,7.25,25,23.5,12,11.28,20,7.25,27,19.25,24,13.25,25,14.75,99999,99999,255,162.28,1.34308510638298,C,4,C
13602778015,2,1, ,31,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13602778015,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13602797010,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.42857142857143,B,4,B
13602797010,2,1, ,50,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.42857142857143,B,4,B
13602797010,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.42857142857143,B,4,B
13602946015,1,1,2, , , , ,241,235.55,52,37.1,64,49.7,400,402.5,73,59.15,43,30.1,37,25.9,209,201.95,197,189.35,234,228.2,95,82.25,99999,99999,1645,1541.75,1.05546492659054,C,5,C
13602946015,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602946015,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602997019,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602997019,2,1, ,24,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13602997019,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13603018014,1,1,2, , , , ,339,338.45,330,329,317,315.35,293,290.15,302,299.6,327,325.85,99999,99999,340,339.5,326,324.8,301,298.55,340,339.5,335,334.25,3550,3535,1.40816326530612,I,4,I
13603018014,2,1, ,12,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13603018014,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13603022011,1,1,2, , , , ,509,533.56,453,460.91,389,376.08,319,277.92,358,332.03,434,449.42,441,464.19,528,592.69,473,496.43,514,554.9,444,455.08,477,509.49,5339,5502.7,1.34308510638298,C,4,C
13603022011,2,1, ,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13603022011,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13603029016,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I
13603029016,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I
13603029016,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I
13603038015,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13603038015,2,1, ,720,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13603038015,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13603126011,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13603126011,2,1, ,60,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13603126011,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13603141011,2,1, ,30,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13603141011,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13603141011,1,1,2, , , ,100,15,10.5,54,39.2,48,33.6,32,22.4,33,23.1,40,28,33,23.1,36,25.2,31,21.7,30,21,32,22.4,55,40.25,439,310.45,3.72254335260116,C,3,C
13603142017,1,1,2, , , , ,99999,66.38,99999,50.1,99999,55.35,99999,63.68,99999,63.23,99999,53.25,99999,72.78,99999,48,99999,53.25,99999,43.8,99999,40.65,99999,80.55, ,691.02,3.72254335260116,C,3,C
13603142017,2,1, ,60,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13603142017,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13603199019,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13603199019,2,1, ,288,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13603199019,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13604005021,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13604005021,2,1, ,480,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13604005021,3,1, ,545, ,11,90, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13607554026,1,1,2, , , , ,46.11,12.13,51.13,15.07,43.1,11.36,54.14,15.89,45.1,11.89,50.12,13.2,81.24,26.74,45.1,11.89,76.36,3.63,71.34,3.4,10.04,4.73,82.39,3.91,656.17,133.84,3.50724637681159,H,3,H
13607554026,2,1, ,67,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13607554026,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13607587021,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13607587021,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13607587021,1,1,2, , , ,70,426,149.1,365,127.75,350,125,350,125,350,125,350,125,350,125,350,125,350,125,350,125,350,125,350,125,4291,1526.85,3.72254335260116,C,3,C
13609207030,2,1, ,500,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13609207030,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13609207030,1,1,2, , , ,80,1273,420.09,794,262.02,693,228.69,1089,359.37,99999,99999,700,231,99999,99999,99999,99999,1318,434.94,469,154.77,2267,748.11,666,219.78,9269,3058.77,1.34308510638298,C,4,C
13613478030,2,1, ,216,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13613478030,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13613478030,1,1,2, , , ,100,11795,9468.5,13139,10543.7,10578,8494.9,12473,10010.9,12546,10069.3,13426,10773.3,13710,11000.5,10486,8421.3,11308,9078.9,8239,6623.7,10464,8403.7,10800,8672.5,138964,111561.2,1.05546492659054,C,5,C
13613550032,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13613550032,2,1, ,39,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13613550032,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13615757041,1,1,2, , , , ,31,30.3,99999,99999,33,24.72,99999,99999,21.5,16.83,21.5,16.83,22,17.31,22,17.31,59,49.74,3,3.62,3,3.62,21,15.06,237,200.03,1.05546492659054,C,5,C
13615757041,2,1, ,132,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13615757041,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13617735045,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13617735045,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13617735045,1,1,2, , , ,85,545,279.31,477,236.59,483,239.57,416,206.34,368,182.53,407,201.87,396,196.42,396,196.42,453,224.68,390,193.44,451,223.7,355,181.04,5137,2561.91,1.34308510638298,C,4,C
13617808042,1,1,2, , , , ,2,8.69,6,8.89,2,8.9,27,8.89,60,24.85,6,8.89,6,8.89,99999,99999,6,8.89,6,8.88,99999,99999,6,8.89,127,104.66,1.30508474576271,H,4,H
13617808042,2,1, ,24,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13617808042,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13618845057,1,1,2, , , , ,125,16.1,130,16.6,172,26.1,185,28.8,138,20.2,150,21.2,135,21.3,135,19.2,150,20.4,99999,99999,99999,99999,99999,99999,1320,189.9,1.34308510638298,C,4,C
13618845057,2,1, ,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13618845057,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13627001058,2,1, ,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13627001058,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13627001058,1,1,2, , , ,95,262,53.39,229,55.21,97,6.94,65,5.94,229,55.81,138,19.41,47,2.43,98,9.11,192,36.67,157,29.42,232,55.99,233,56.25,1979,386.57,1.34308510638298,C,4,C
13627007056,1,1,2, , , , ,335,127.5,309,119.7,570,198,127,651,113,60.9,340,129,48,41.45,46,40.8,68,47.4,46,40.8,25,34.5,134,67.2,2161,1558.25,1.05546492659054,C,5,C
13627007056,2,1, ,2304,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13627007056,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13627011053,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13627011053,2,1, ,1440,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13627011053,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13627012050,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13627012050,2,1, ,288,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13627012050,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13627013056,1,1,2, , , , ,4672,3363.58,4672,3363.58,4672,3363.58,4672,3363.58,4672,3363.58,4672,3363.58,4672,3363.58,4672,3363.58,4672,3363.58,4672,3363.58,4672,3363.58,4672,3363.58,56064,40362.96,1.05546492659054,C,5,C
13627013056,2,1, ,28610,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13627013056,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13627016055,1,1,2, , , , ,99999,41.04,99999,41.04,99999,41.04,99999,41.04,99999,41.04,99999,41.04,99999,41.04,99999,41.04,99999,41.04,99999,41.04,99999,41.04,99999,41.04, ,492.48,1.30508474576271,H,4,H
13627016055,2,1, ,360,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13627016055,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13629543061,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13629543061,2,1, ,72,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13629543061,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13629610060,1,1,2, , , , ,60,4.66,60,4.66,60,4.66,60,4.66,60,4.66,60,4.66,60,4.66,60,4.66,60,4.66,60,4.66,60,4.66,60,4.66,720,55.92,3.72254335260116,C,3,C
13629610060,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13629610060,3,1, ,72, ,10,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13634494060,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13634494060,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13634494060,1,1,2, , , ,92,99999,110,99999,110,99999,110,99999,110,99999,110,99999,110,99999,110,99999,110,99999,110,99999,110,99999,110,99999,110, ,1320,3.72254335260116,C,3,C
13635169065,2,1, ,36,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13635169065,3,1, ,12, ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13635169065,1,1,2, , , ,20,99999,75,99999,75,99999,75,99999,75,99999,75,99999,75,99999,75,99999,75,99999,75,99999,75,99999,75,99999,75, ,900,1.34308510638298,C,4,C
13642049067,2,1, ,4680,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13642049067,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13642049067,1,1,2, , , ,90,1500,99999,1200,99999,3375,99999,1500,99999,1292,99999,2200,99999,1528,99999,4058,99999,3493,99999,3044,99999,2842,99999,3137,99999,29169, ,1.05546492659054,C,5,C
13642052068,2,1, ,144,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13642052068,3,1, ,2, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13642052068,1,1,2, , , ,15,99999,63,99999,98.69,99999,52.88,99999,54.91,99999,12.18,99999,110.39,99999,134.06,99999,139.82,99999,97.84,99999,36.26,99999,38.92,99999,14.31, ,853.26,1.34308510638298,C,4,C
13642070066,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13642070066,1,1,2, , , ,90,108,41.21,108,41.21,195,31.47,183,28.62,284,42.32,184,27.05,355,57.79,300,44.89,167,25.22,184,26.5,254,37.34,299,32.08,2621,435.7,1.34308510638298,C,4,C
13642070066,3,1, ,5, ,10,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13642198062,1,1,2, , , , ,230,41.64,42,3.89,99999,99999,99999,99999,99999,99999,71,8.49,99999,99999,99999,99999,88,10.98,99999,99999,99999,99999,82,10.95,513,75.95,3.72254335260116,C,3,C
13642198062,2,1, ,312,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13642198062,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13642258065,1,1,2, , , , ,99999,20.08,99999,20.08,99999,20.08,99999,20.08,99999,20.08,99999,20.08,99999,20.08,99999,20.08,99999,20.08,99999,20.08,99999,20.08,99999,20.08, ,240.96,1.05546492659054,C,5,C
13642258065,2,1, ,48,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13642258065,3,1, ,8, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13644710071,1,1,2, , , , ,130,119,782,678.06,496,485.8,603,598.15,607,602.35,734,735.7,584,578.2,628,624.4,519,527.45,523,531.65,462,467.6,522,530.6,6590,6478.96,1.34308510638298,C,4,C
13644710071,2,1, ,96,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13644710071,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13655685078,1,1,2, , , , ,2278,1336.21,2063,1202.91,1934,1122.93,3283,1959.31,2331,1369.07,2303,1351.71,3023,1798.11,2586,1527.17,3285,1960.55,99999,99999,2559,1510.43,99999,99999,25645,15138.4,1.40816326530612,I,4,I
13655685078,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13655685078,2,1, ,36000,1, ,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13655690071,1,1,2, , , , ,699.75,356.91,699.75,356.91,699.75,356.91,699.75,356.91,699.75,356.91,699.75,356.91,699.75,356.91,699.75,356.91,699.75,356.91,699.75,356.91,699.75,356.91,699.91,356.91,8397.16,4282.92,3.50724637681159,H,3,H
13655690071,2,1, ,336,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13655690071,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13655701073,1,1,2, , , , ,5,3.3,99999,3,107,110.5,37,12.9,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,149,129.7,1.30508474576271,H,4,H
13655701073,2,1, ,96,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13655701073,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13655702070,1,1,2, , , , ,50,17.35,50,17.35,50,17.35,50,17.35,50,17.53,50,17.35,50,17.35,50,17.35,50,17.35,50,17.35,50,17.35,50,17.35,600,208.38,1.05546492659054,C,5,C
13655702070,2,1, ,4800,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13655702070,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13655703076,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13655703076,2,1, ,2400,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13655703076,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13655714078,1,1,2, , , , ,3653,5288.91,3653,5288.91,3653,5288.91,3653,5288.91,3653,5288.91,3653,5288.91,3653,5288.91,3653,5288.91,3653,5288.91,3653,5288.91,3653,5288.91,3653,5288.91,43836,63466.92,1.34308510638298,C,4,C
13655714078,2,1, ,192,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13655714078,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13655716071,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13655716071,2,1, ,2400,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13655716071,3,1, ,360, ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13655728079,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13655728079,2,1, ,144,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13655728079,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13655736071,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13655736071,2,1, ,960,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13655736071,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13655751071,1,1,2, , , , ,99999,645.88,99999,625.78,99999,625.88,99999,680.9,99999,677.88,99999,501.01,99999,683.84,99999,678.99,99999,588.88,99999,689.3,99999,615.2,99999,566.99, ,7580.53,1.30508474576271,H,4,H
13655751071,2,1, ,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13655751071,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13655754070,1,1,2, , , , ,409,209.71,342,173.53,478,246.97,524,272.53,427,219.43,495,256.15,497,257.23,398,203.77,412,211.33,424,217.81,297,149.23,99999,99999,4703,2417.69,3.72254335260116,C,3,C
13655754070,2,1, ,264,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13655754070,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13655810077,1,1,2, , , , ,384,196.21,99999,355.38,438,225.37,427,219.43,334,169.21,468,241.57,414,212.41,777,416.74,690,367.15,582,305.59,670,355.75,259,128.71,5443,3193.52,1.05546492659054,C,5,C
13655810077,2,1, ,900,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13655810077,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13655817071,1,1,2, , , , ,99999,10.55,99999,10.55,99999,10.55,99999,10.55,99999,10.55,99999,10.55,99999,10.55,99999,10.55,1410,10.55,1411,10.55,1412,10.55,99999,99999,4233,116.05,1.05546492659054,C,5,C
13655817071,2,1, ,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
